id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
134282,A Foodie's Paradise & Everyone's Playground!,659137,Anjali,,Boise,45.55205428561836,-122.67517162385428,Entire home/apt,116,3,35,2018-01-14,0.45,3,97
139344,La Palapa!,679623,Emilie,,Humboldt,45.5585541021643,-122.66996914730194,Entire home/apt,100,1,99,2018-01-07,1.24,1,110
140614,Bright bsmt apartment near Alberta,491587,Jeanne,,Concordia,45.56577105035987,-122.6408768275586,Entire home/apt,115,4,53,2017-03-25,0.66,4,365
143483,Garden Hideaway near City Center!,523311,Mark,,Irvington,45.54028688437054,-122.65006092068198,Entire home/apt,99,1,65,2018-01-15,0.86,2,293
145199,"Upstairs, studio with bath, fridge",683139,Amy,,Montavilla,45.53007914813224,-122.59075405336085,Private room,65,3,61,2017-12-28,0.76,1,313
182450,SE PDX home near Division,52505,Judy,,Richmond,45.50522400191173,-122.63276510316054,Entire home/apt,76,14,7,2017-10-16,0.11,2,66
182465,Great Breakfast Art filled SE home,52505,Judy,,Richmond,45.507543105501064,-122.63268339590319,Private room,59,2,248,2018-01-01,3.13,2,130
195115,Modern Montavilla studio apartment,948255,Nathan,,Montavilla,45.528164065065724,-122.57927299555065,Entire home/apt,69,180,26,2015-05-28,0.33,1,314
195632,Portland's funnest & finest destination location!,659137,Anjali,,Boise,45.5527992640601,-122.67728550341988,Entire home/apt,98,4,58,2017-07-05,0.74,3,77
195659,NOT LISTED. Hot Neighborhood!,659137,Anjali,,Boise,45.55094838802835,-122.67579462255179,Private room,130,3,1,2012-08-18,0.01,3,193
196035,Cozy Furnished Studio in Brooklyn,953811,Brooklyn B&B,,Brooklyn Action Corps,45.491109833456555,-122.65344364482736,Private room,85,2,111,2017-09-18,1.41,1,67
197191,Home Near Alberta St & Williams St,960864,Naomi,,King,45.552128834353894,-122.65933345166795,Entire home/apt,500,2,78,2017-10-16,1.15,3,86
199683,"Authentic Portland Flavor, Central!",975606,Leo,,Rose City Park,45.544194365087556,-122.60362330943695,Private room,49,30,39,2016-08-30,0.57,3,364
